kind,group,title,kicker,description,completeUrl,type,summary,url,linkLabel,sourcePage,sourceSection,sourceOrder,sourceKind
item,Publications,"Yang, Z., Merrick, K., Abbass, H.A., Jin, L. (2017). Multi-task deep reinforcement learning for continuous action control. [File-Download] International Joint Conference on Artificial Intelligence (IJCAI17), Melbourne, Australia.",,,,Conferences,,http://static.ijcai.org/proceedings-2017/0461.pdf,Open link,Research,Conferences,256,list
item,Publications,"Nguyen H., Garratt M., Bui L., Abbass, H.A. (2017). Supervised deep actor network for imitation learning in a Ground-Air UAV-UGVs coordination task. IEEE Symposium Series on Computational Intelligence (IEEE SSCI 2017), Hawaii, USA.",,,,Conferences,,,,Research,Conferences,258,list
item,Publications,"Hossain M., Alam S., Abbass H. (2017). A dynamic multi-commodity flow optimization algorithm for estimating airport network capacity. In Air Traffic Management and Systems II, Lecture Notes in Electrical Engineering, vol. 420, 420: 205-220.",,,,Conferences,,,,Research,Conferences,259,list
item,Publications,"Greenwood G., Abbass H.A., and Petraki E. (2017). Emotion, trustworthiness and altruistic punishment in a tragedy of the commons social dilemma. Lecture Notes Artificial Intelligence, 10142, Springe-Verlag, 12-24.",,,,Conferences,,,,Research,Conferences,260,list
item,Publications,"Zhang B., Shafi K., Abbass H.A. (2016). Hybrid knowledge-based evolutionary many-objective optimization. IEEE Congress on Evolutionary Computation, 1007-1014.",,,,Conferences,,,,Research,Conferences,261,list
item,Publications,"Goh S.K., Abbass H.A., Tan K.C., Al-Mamun A., Guan C., Wang C.C. (2016). Multiway analysis of EEG artifacts based on Block Term Decomposition. Proceedings of the International Joint Conference on Neural Networks. 2016-October: 913-920.",,,,Conferences,,,,Research,Conferences,262,list
item,Publications,"Tang J., Petraki E., Abbass H.A. (2016). Shaping Influence and Influencing Shaping: A Computational Red Teaming Trust-based Swarm Intelligence Model. International Conference on Swarm Intelligence, Bali, Indonesia, Springer International Publishing. 9712: 14-23. [Awarded Best Paper]",,,,Conferences,,,,Research,Conferences,263,list
item,Publications,"Abdelfattah S., Merrick K., Abbass H .A. (2016). Theta-Beta Ratios Are Prominent EEG Features for Visual Tracking Tasks. In Proceedings of the Human Factors and Ergonomics Society Annual Meeting (Vol. 60, No. 1, pp. 21-25). SAGE Publications.",,,,Conferences,,,,Research,Conferences,264,list
item,Publications,"Abdelfattah S; Merrick K; Abbass H (2016). Eye Movements as Information Markers in EEG Data. IEEE Symposium Series on Computational Intelligence, Athens, Greece, presented at IEEE Symposium Series on Computational Intelligence, Athens, Greece, 06 - 09 December 2016",,,,Conferences,,,,Research,Conferences,265,list
item,Publications,"Dunk I; Abbass H (2016). Emergence of Autonomy in Leader-Follower Boids-Inspired Systems. IEEE Symposium Series on Computational Intelligence, Athens, Greece, presented at IEEE Symposium Series on Computational Intelligence, Athens, Greece, 06 - 09 December 2016",,,,Conferences,,,,Research,Conferences,266,list
item,Publications,"Wang M; Abbass H; Hu J (2016). Continuous Authentication Using EEG and Face Images for Trusted Autonomous Systems. The 2016 Privacy, Security and Trust Fourteenth Annual Conference, Auckland, New Zealand, 12 - 14 December 2016",,,,Conferences,,,,Research,Conferences,267,list
item,Publications,"Liu X; Merrick K; Abbass H (2016). Designing Artificial Agents to Detect the Motive Profile of Users in Virtual Worlds and Games. IEEE Symposium Series on Computational Intelligence, Athens, Greece, presented at IEEE Symposium Series on Computational Intelligence, Athens, Greece, 06 - 09 December 2016",,,,Conferences,,,,Research,Conferences,268,list
item,Publications,"Wang M; Abbass H; Hu J; Merrick K (2016). Detecting Rare Visual and Auditory Events from EEG Using Pairwise-Comparison Neural Networks. The 8th International Conference on Brain-Inspired Cognitive Systems, China, presented at The 8th International Conference on Brain-Inspired Cognitive Systems, China, 01 - 01 January 2016",,,,Conferences,,,,Research,Conferences,269,list
item,Publications,"Greenwood G., Abbass H.A., and Petraki E. (2016). Finite Population Trust Game Replicators. Australasian Conference on Artificial Life and Computational Intelligence, LNAI 9592, Springe-Verlag, pp. 324 - 335, 10.1007/978-3-319-28270-1_27.",,,,Conferences,,,,Research,Conferences,270,list
item,Publications,"Leu, G., & Abbass, H. (2016). Computational Red Teaming in a Sudoku Solving Context: Neural Network Based Skill Representation and Acquisition. In Intelligent and Evolutionary Systems (pp. 319-332). Springer International Publishing.",,,,Conferences,,,,Research,Conferences,271,list
item,Publications,"Harvey J; Merrick K; Abbass H (2016). Quantifying Swarming Behaviour. The Seventh International Conference on Swarm Intelligence, Indonesia, presented at The Seventh International Conference on Swarm Intelligence, Indonesia, 01 - 01 January 2016",,,,Conferences,,,,Research,Conferences,272,list
item,Publications,Abbass H.A. and Young L. (2015). From System Thinking to Capability Thinking using the Thinking Capability Analysis Technique. MODSIM.,,,,Conferences,,,,Research,Conferences,273,list
item,Publications,"Al-Ani, A., Naik, G. R., & Abbass, H. A. (2015, November). A Methodology for Synthesizing Interdependent Multichannel EEG Data with a Comparison Among Three Blind Source Separation Techniques. In Neural Information Processing (pp. 154-161). Springer International Publishing.",,,,Conferences,,,,Research,Conferences,274,list
item,Publications,"Goh, S. K., Abbass, H. A., Tan, K. C., & Al Mamun, A. (2015). Evolutionary Big Optimization (BigOpt) of Signals. IEEE CEC, Japan.",,,,Conferences,,,,Research,Conferences,275,list
item,Publications,"Wang B., Merrick K. and Abbass H.A. (2015). Autonomous Hypothesis Generation as Environment Learning Mechanism for Agent Design. LNCS 8955, Springer, 210-225.",,,,Conferences,,,,Research,Conferences,276,list
item,Publications,"Abbass, H. A., Tang, J., Amin, R., Ellejmi, M., & Kirby, S. (2014, September). Augmented cognition using real-time EEG-based adaptive strategies for air traffic control. In Proceedings of the Human Factors and Ergonomics Society Annual Meeting (Vol. 58, No. 1, pp. 230-234). SAGE Publications.",,,,Conferences,,,,Research,Conferences,277,list
item,Publications,"Petraki E. and Abbass H.A. (2014). On Trust and Influence: A Computational Red Teaming Game Theoretic Perspective. IEEE Computational Intelligence in Defence and Security Symposium, Hanoi, December 2014.[PDF File]",,,,Conferences,,https://www.husseinabbass.net/papers/Trust-Petraki-Abbass-Final.pdf,Open link,Research,Conferences,278,list
item,Publications,"Rafael Falcon, Rami Abielmona, Sean Billings, Alex Plachkov and Hussein Abbass (2014). Risk Management with Hard-Soft Data Fusion in Maritime Domain Awareness. IEEE Computational Intelligence in Defence and Security Symposium, Hanoi, December 2014.",,,,Conferences,,,,Research,Conferences,280,list
item,Publications,"Abbass, H. A. (2014). Calibrating independent component analysis with laplacian reference for real-time EEG artifact removal. LNCS 8836, Springer, 68-75.",,,,Conferences,,,,Research,Conferences,281,list
item,Publications,"Goh, S. K., Abbass, H. A., Tan, K. C., & Al Mamun, A. (2014). Artifact Removal from EEG Using a Multi-objective Independent Component Analysis Model. LNCS 8834, Springer, 570-577.",,,,Conferences,,,,Research,Conferences,282,list
item,Publications,"Leu G., Tang J., and Abbass H.A. (2014). On the role of working memory in trading-off skills and situation awareness in Sudoku. LNCS 8836, Springer, 571-578.",,,,Conferences,,,,Research,Conferences,283,list
item,Publications,"Ren, S., Tang, J., Barlow, M., & Abbass, H. A. (2014, July). An interactive evolutionary computation framework controlled via EEG signals. In Fuzzy Systems (FUZZ-IEEE), 2014 IEEE International Conference on (pp. 2402-2409). IEEE.",,,,Conferences,,,,Research,Conferences,284,list
item,Publications,"Tang J. & Abbass H.A. (2014). Learning the Behavior of Aircraft Landing Sequencing using a Society of Probabilistic Finite State Machines. IEEE WCCI, Beijing, China, pp. 610-617.",,,,Conferences,,,,Research,Conferences,285,list
item,Publications,"Amin R., Tang J., Ellejmiy M., Kirbyy S., and Abbass H.A. (2014). Trading-off Simulation Fidelity and Optimization Accuracy in Air-Traffic Experiments using Differential Evolution. IEEE WCCI, Beijing, China, pp. 475-482.",,,,Conferences,,,,Research,Conferences,286,list
item,Publications,"Zhang B., Shafi K., and Abbass H.A. (2014). Online Knowledge-based Evolutionary Multi-Objective Optimization. pp. IEEE WCCI, Beijing, China, pp. 2222-2229.",,,,Conferences,,,,Research,Conferences,287,list
item,Publications,"Rubai A., Tang J., Ellejmi M., Kirby S., and Abbass H.A. (2013). Computational Red Teaming for Correction of Traffic Events in Real Time Human Performance Studies. USA/Europe ATM R&D Seminar, Chicago, IL, USA,2013",,,,Conferences,,,,Research,Conferences,288,list
item,Publications,"Nguyen L., Bui L. and Abbass H.A (2013). A New Niching Method for the Direction-based Multi-objective Evolutionary Algorithm. IEEE Symposium Series on Computational Intelligence, Singapore.",,,,Conferences,,,,Research,Conferences,289,list
item,Publications,"Alam S., Hossain M., Lokan C., Barry S., Aldis G., Butcher R. and Abbass H.A. (2013). Real Time Prediction of Worst Case Air Traffic Sector Collision Risk using Evolutionary Optimization. IEEE Symposium Series on Computational Intelligence, Singapore.",,,,Conferences,,,,Research,Conferences,290,list
item,Publications,"Amin R., Tang J., Ellejmi M., Kirby S. and Abbass H.A. (2013). An Evolutionary Goal-Programming Approach Towards Scenario Design for Air-Traffic Human-Performance Experiments. IEEE Symposium Series on Computational Intelligence, Singapore.",,,,Conferences,,,,Research,Conferences,291,list
item,Publications,"Ghoneim, Ahmed, Garrison W. Greenwood, and Hussein Abbass. (2013). Distributing cognitive resources in one-against-many strategy games. IEEE Congress on Evolutionary Computation (CEC), 1387-1394. IEEE.",,,,Conferences,,,,Research,Conferences,292,list
item,Publications,"Leu G., Curtis N., and Abbass H.A. (2012). Modeling and Evolving Human Behaviors and Emotions in Road Traffic Networks. Procedia Social and Behavioral Sciences, Elsevier, Vol 54, 999-1009.",,,,Conferences,,,,Research,Conferences,293,list
item,Publications,"Ren S., Barlow M., and Abbass H.A. (2012). Frontal Cortex Neural Activities Shift Cognitive Resources Away from Facial Activities. 19th International Conference on Neural Information Processing (ICONIP2012), LNCS766, 132-139, Springer.",,,,Conferences,,,,Research,Conferences,294,list
item,Publications,"Mount W., Tucek D. and Abbass H.A. (2012). A Psychophysiological Analysis of Weak Annoyances in Human Computer Interfaces. 19th International Conference on Neural Information Processing (ICONIP2012), LNCS7663, 202-209, Springer.",,,,Conferences,,,,Research,Conferences,295,list
item,Publications,"Tucek D., Mount W. and Abbass H.A. (2012). Neural and Speech Indicators of Cognitive Load for Sudoku Game Interfaces. 19th International Conference on Neural Information Processing (ICONIP2012), LNCS7663, 210-217, Springer.",,,,Conferences,,,,Research,Conferences,296,list
item,Publications,"Mount W., Tucek D. and Abbass H.A. (2012). Psychophysiological Evaluation of Task Complexity and Cognitive Performance in a Human Computer Interface Experiment. 19th International Conference on Neural Information Processing (ICONIP2012), LNCS7663, 600-607, Springer.",,,,Conferences,,,,Research,Conferences,297,list
item,Publications,"Zhang B., Shafi K., and Abbass H.A. (2012). Density Based Multi-Objective Optimization for Smart Distribution Grid Design. Ninth International Conference on Simulated Evolution and Learning (SEAL2012), LNCS, Springer.",,,,Conferences,,,,Research,Conferences,298,list
item,Publications,"Wang B., Merrick K.E., Abbass H.A. (2012). Developing Attention Focus Metrics for Autonomous Hypotheses Generation in Data Mining. Ninth International Conference on Simulated Evolution and Learning (SEAL2012), LNCS, Springer.",,,,Conferences,,,,Research,Conferences,299,list
item,Publications,"Shafi K., Bender A., and Abbass H.A. (2012). Multi Objective Learning Classifier Systems Based Hyperheuristics for Modularised Fleet Mix Problem. Ninth International Conference on Simulated Evolution and Learning (SEAL2012), LNCS, Springer.",,,,Conferences,,,,Research,Conferences,300,list
item,Publications,"Vu C.C., Bui L.T., and Abbass H.A. (2012). DEAL: A Direction-guided Evolutionary Algorithm. Ninth International Conference on Simulated Evolution and Learning (SEAL2012), LNCS, Springer.",,,,Conferences,,,,Research,Conferences,301,list
item,Publications,"Wang K., Bui V., Petraki E., and Abbass H.A. (2012). From subjective to objective metrics for evolutionary story narration using event permutations. Ninth International Conference on Simulated Evolution and Learning (SEAL2012), LNCS, Springer.",,,,Conferences,,,,Research,Conferences,302,list
item,Publications,"Alam S., Lokan C., and Abbass H.A. (2012). What can make an airspace unsafe? Characterizing collision risk using multi-objective optimization. IEEE Congress on Evolutionary Computation, Brisbane, Australia.",,,,Conferences,,,,Research,Conferences,303,list
item,Publications,"Bui V., Bender A. and Abbass H.A. (2012). An Expressive GL-2 Grammar for Representing Story-like Scenarios. IEEE Congress on Evolutionary Computation, Brisbane, Australia.",,,,Conferences,,,,Research,Conferences,304,list
item,Publications,"Tang J., Alam S., Lokan C. and Abbass H.A. (2012). A Multi-objective Evolutionary Method for Dynamic Airspace Re-sectorization using Sectors Clipping and Similarities. IEEE Congress on Evolutionary Computation, Brisbane, Australia.",,,,Conferences,,,,Research,Conferences,305,list
item,Publications,"Xiong J., Shafi K. and Abbass H.A. (2012). Multi-Uncertainty Problems (MUP) with Applications to Managing Risk in Resource-Constrained Project Scheduling. IEEE Congress on Evolutionary Computation, Brisbane, Australia.",,,,Conferences,,,,Research,Conferences,306,list
item,Publications,"Abbass H.A., W.M. Mount, D. Tucek and JP Pinheiro (2011). Towards a Code of Best Practice for Evaluating Air Traffic control Interfaces. Australian Transport Research Forum, Adelaide, Australia.",,,,Conferences,,,,Research,Conferences,307,list
item,Publications,"Shafi K., Bender A., and Abbass H.A. (2011). Fleet Estimation for Defence Logistics Using a Multi-Objective Learning Classifier System. Genetic and Evolutionary Computation Conference, Dublin, Ireland, ACM Press.",,,,Conferences,,,,Research,Conferences,308,list
item,Publications,"El-Fiqi H., Petraki E., and Abbass H.A. (2011). A Computational Linguistic Approach for the Identification of Translator Stylometry using Arabic-English Text. IEEE International Conference on Fuzzy Systems (FUZZ-IEEE), Taiwan.",,,,Conferences,,,,Research,Conferences,309,list
item,Publications,"Xiong J., Liu J., Chen Y., and Abbass H.A. (2011). An Evolutionary Multi-objective Scenario-Based Approach for Stochastic Resource Investment Project Scheduling. IEEE Congress on Evolutionary Computation (IEEE-CEC), New Orleans, USA.",,,,Conferences,,,,Research,Conferences,310,list
item,Publications,"Bui L.T., Abbass H.A., Baker S., Barlow M., Bender A., and Saker R. (2011). Grid-Based Heuristic for Two-Dimensional Packing Problems. IEEE Congress on Evolutionary Computation (IEEE-CEC), New Orleans, USA.",,,,Conferences,,,,Research,Conferences,311,list
item,Publications,"Ghoneim A., Essam D., and Abbass H.A. (2011). On Computations and Strategies for Real and Artificial Systems. European Conference on Artificial Life, Paris, August 8-12.",,,,Conferences,,,,Research,Conferences,312,list
item,Publications,"Alam S., Zhao W., Tang J., Lokan C., Abbass H.A., Ellejmi M. and Kirby S. (2011). Discovering Delay Patterns in Arrival Traffic with Dynamic Continuous Descent Approaches using Co-Evolutionary Red Teaming. 9th USA/EUROPE Air Traffic Management Research & Development Seminar (ATM R&D Seminar), Berlin, Germany, June 2011. [Awarded Best Paper, Ground-Air Track]",,,,Conferences,,,,Research,Conferences,313,list
item,Publications,"Ghoneim A., Essam D., and Abbass H.A. (2011). Competency Awareness in Strategic Decision Making. IEEE Conference on Cognitive Methods in Situation Awareness and Decision Support, Florida, USA, February, 2011.",,,,Conferences,,,,Research,Conferences,314,list
item,Publications,"Leu G., Abbass H.A., and Curtis N. (2010). Resilience of ground transportation networks: A case study on Melbourne. Australian Transport Research Forum, Canberra, October.",,,,Conferences,,,,Research,Conferences,315,list
item,Publications,"Purton L., Abbass H.A., and Alam S. (2010). Identification of ADS-B System Vulnerabilities and Threats. Australian Transport Research Forum, Canberra, October.",,,,Conferences,,,,Research,Conferences,316,list
item,Publications,"Pham V., Bui L., Alam S., Lokan C. and Abbass H.A. (2010). A Pittsburgh Multi-Objective Classifier for User Preferred Trajectories and Flight Navigation. IEEE Congress on Evolutionary Computation, Barcelona, Spain.",,,,Conferences,,,,Research,Conferences,317,list
item,Publications,"Shafi K., Bender A. and Abbass H.A. (2010). Evolutionary Dynamics of Interdependent Exogenous Risks. IEEE Congress on Evolutionary Computation, Barcelona, Spain.",,,,Conferences,,,,Research,Conferences,318,list
item,Publications,"Boulden S., Iorio A. and Abbass H.A. (2010). Learning Synchronization Behaviours in Networked Complex Systems Using Genetic Algorithms. IEEE Congress on Evolutionary Computation, Barcelona, Spain",,,,Conferences,,,,Research,Conferences,319,list
item,Publications,"Liu J., Zhong W., Abbass H.A. and Green D. (2010). Separated and Overlapping Community Detection in Complex Networks using Multiobjective Evolutionary Algorithms. IEEE Congress on Evolutionary Computation, Barcelona, Spain.",,,,Conferences,,,,Research,Conferences,320,list
item,Publications,"Hossain M.M., Abbass H.A., Lokan C. and Alam S. (2010). Adversarial Evolution: Phase Transition in Non-uniform Hard Satisfiability Problems. IEEE Congress on Evolutionary Computation, Barcelona, Spain.",,,,Conferences,,,,Research,Conferences,321,list
item,Publications,"Zhao W., Liu J., Abbass H.A. and Bender A. (2010). A Multi-objective Risk-Based Approach for Airlift Task Scheduling Using Stochastic Bin Packing. IEEE Congress on Evolutionary Computation, Barcelona, Spain.",,,,Conferences,,,,Research,Conferences,322,list
item,Publications,"Bui V., Abbass H.A. and Bender A. (2010). Evolving Stories: Grammar Evolution for Automatic Plot Generation. IEEE Congress on Evolutionary Computation, Barcelona, Spain.",,,,Conferences,,,,Research,Conferences,323,list
item,Publications,"Wang S.L., Shafi K., Lokan C. and Abbass H.A. (2010). Robustness of Neural Ensembles Against Targeted and Random Adversarial Learning. IEEE International Conference on Fuzzy Systems, Barcelona, Spain",,,,Conferences,,,,Research,Conferences,324,list
item,Publications,"Wang K., Bui, V.Q. and Abbass, H.A. (2010). Evolving stories: Tree Adjoining Grammar Guided Genetic Programming for Complex Plot Generation. International Conference on Simulated Evolution and Learning (SEAL2010), Kanpur, India, 1-4 December.",,,,Conferences,,,,Research,Conferences,325,list
item,Publications,"Alam S., Nguyen M.H., Abbass H.A., Lokan C., Ellejmi M., and Kirby S. (2010). A Dynamic Continuous Descent Approach Methodology for Low Noise and Emission. 29th IEEE/AIAA Digital Avionics Systems Conference, Salt Lake City, UT, USA, 3 Oct 2010. [Awarded Best Paper, Environment Track]",,,,Conferences,,,,Research,Conferences,326,list
item,Publications,"Abbass H.A. and Petraki E. (2010). A pedagogical framework for succeeding in a cross-disciplinary PhD. International Higher Education Conference, Perth, Australia, November, 2010.",,,,Conferences,,,,Research,Conferences,327,list
item,Publications,"Alam S., Lokan C.J., Abbass H.A., Ellejmi M., and S. Kirby (2010). An Evolutionary Computational Analysis of Tactical Controller Tool. Aviation Information Technology Engineering and Management Conference, New Orleans, Louisiana, USA, Mar 2010.",,,,Conferences,,,,Research,Conferences,328,list
item,Publications,"Bui L.T., Wesolkowski S., Bender A., Abbass H.A. and Barlow M. (2009). A Dominance-based Stability Measure for Multi-Objective Evolutionary Algorithms. IEEE Congress on Evolutionary Computation (CEC), Norway.",,,,Conferences,,,,Research,Conferences,329,list
item,Publications,"Bui V.Q., Bui L.T., Abbass H.A., Bender A. and Ray P. (2009). On the Role of Information Networks in Logistics: An Evolutionary Approach with Military Scenarios. IEEE Congress on Evolutionary Computation (CEC), Norway.",,,,Conferences,,,,Research,Conferences,330,list
item,Publications,"Alam S., Tang J., Abbass H.A. and Lokan C.J. (2009). The effect of symmetry in representation on scenario-based risk assessment for air-traffic conflict resolution strategies. IEEE Congress on Evolutionary Computation (CEC), Norway.",,,,Conferences,,,,Research,Conferences,331,list
item,Publications,"Chen K.Y., Lindsay P.A., Robinson P.J. and Abbass H.A. (2009). A Hierarchical Conflict Resolution Method for Multi-Agent Path Planning. IEEE Congress on Evolutionary Computation (CEC), Norway, 2009.",,,,Conferences,,,,Research,Conferences,332,list
item,Publications,"Alam, S., Abbass, H.A., Lokan C.J. (2009). Computational Red Teaming to Investigate Failure Patterns in Medium Term Conflict Detection. 8th Eurocontrol Innovation Research Workshop and Conference, Eurocontrol Experiment Research Center, Paris, France.",,,,Conferences,,,,Research,Conferences,333,list
item,Publications,"Abbass H.A., Bender A., Dam H., Baker S., Whitacre J. and Sarker R. (2008). , Computational Scenario-based Capability Planning. Genetic and Evolutionary Computation Conference (GECCO), Atlanta, Georgia, ACM Press.",,,,Conferences,,,,Research,Conferences,334,list
item,Publications,"Whitacre J., Abbass H.A., Sarker R., Bender A. and Baker S. (2008). Strategic Positioning in Tactical Scenario Planning. Genetic and Evolutionary Computation Conference (GECCO), Atlanta, Georgia, ACM Press.",,,,Conferences,,,,Research,Conferences,335,list
item,Publications,"Bui L.T., Whitacre J. and Abbass H.A. (2008). Performance Analysis of Elitism in Multi-objective Ant Colony Optimization Algorithms. IEEE Congress on Evolutionary Computation (CEC), Hong Kong.",,,,Conferences,,,,Research,Conferences,336,list
item,Publications,"Barbosa B., Bui L.T., Abbass H.A., Aguirre L.A., and Braga A.P (2008). Evolving an Ensemble of Neural Networks using Artificial Immune Systems. LNCS, SEAL.",,,,Conferences,,,,Research,Conferences,337,list
item,Publications,"Soliman O.S., Bui L. and Abbass H.A., (2007). The Effect of a Stochastic Step Length on the Performance of the Differential Evolution Algorithm. IEEE Congress on Evolutionary Computation (CEC), Singapore, 25-28 September.",,,,Conferences,,,,Research,Conferences,338,list
item,Publications,"Shafi K., Abbass H. and Zhu W. (2007). Real Time Signature Extraction During Adaptive Rule Discovery Using UCS. IEEE Congress on Evolutionary Computation (CEC), Singapore, 25-28 September.",,,,Conferences,,,,Research,Conferences,339,list
item,Publications,"Ghoneim A., Abbass H.A. and Barlow M. (2007). The Critical Point When Prisoners Meet the Minority: Local and Global Dynamics in Mixed Evolutionary Games. IEEE Congress on Evolutionary Computation (CEC), Singapore, 25-28 September.",,,,Conferences,,,,Research,Conferences,340,list
item,Publications,"Ghoneim A., Abbass H.A. and Barlow M. (2007). Investigating Alliance Dynamics Using a Co-evolutionary Iterated Prisoners Dilemma with an Exit Option. IEEE Congress on Evolutionary Computation (CEC), Singapore, 25-28 September.",,,,Conferences,,,,Research,Conferences,341,list
item,Publications,"Greenwood G. and Abbass H.A. (2007). A New Local Search Algorithm for Continuous Spaces Based on Army Ant Swarm Raids. IEEE Congress on Evolutionary Computation (CEC), Singapore, 25-28 September.",,,,Conferences,,,,Research,Conferences,342,list
item,Publications,"Chen K.Y., Dam H., Lindsay P. and Abbass H.A. (2007). Biasing XCS with Domain Knowledge for Planning Flight Trajectories in a Moving Sector Free Flight Environment. IEEE Symposium on Artificial Life (IEEE-ALife), Honolulu, 1-4 April.",,,,Conferences,,,,Research,Conferences,343,list
item,Publications,"Ghoneim A., Abbass H.A. and Barlow M. (2007). Rounds effect in evolutionary games. The 3rd Australian conference on Artificial Life (ACAL07), LNCS 4828, pp. 72-83, 2007.",,,,Conferences,,,,Research,Conferences,344,list
item,Publications,"Alam S., Nguyen M.H., Abbass H.A. and Barlow M. (2007). Ants guide future pilots. The 3rd Australian conference on Artificial Life (ACAL07), LNCS 4828, pp. 36-48, 2007.",,,,Conferences,,,,Research,Conferences,345,list
item,Publications,"Bui L.T., Soliman O. and Abbass H.A. (2007). A Modified Strategy for the Constriction Factor in Particle Swarm Optimization. The 3rd Australian conference on Artificial Life (ACAL07), LNAI 4828, 2007.",,,,Conferences,,,,Research,Conferences,346,list
item,Publications,"Ghoneim A., Abbass H.A. and Barlow M. (2007). Information Sharing in the Iterated Prisoner Dilemma Game. IEEE Symposium on Computational Intelligence in Games (CIG), Honolulu, 1-4 April.",,,,Conferences,,,,Research,Conferences,347,list
item,Publications,"Ziauddin U., Sarker R. and Abbass H.A. (2007). Improving the Performance of GA in CVRP using Self Imposed Constraints. IEEE Symposium on Computational Intelligence in Scheduling (CIS), Honolulu, 1-4 April.",,,,Conferences,,,,Research,Conferences,348,list
item,Publications,"Barlow M., Yang A. and Abbass H.A. (2007). A Temporal Risk Assessment Framework for Planning A Future Force Structure. IEEE Symposium on Computational Intelligence in Defence and Security Applications (CIDSA), Honolulu, 1-4 April.",,,,Conferences,,,,Research,Conferences,349,list
item,Publications,"Nguyen M.H., Alam S., Tang J., and Abbass H.A. (2007). Dynamic Weather Avoidance Trajectories in a Traffic Constrained Enroute Airspace. 6th Eurocontrol Innovative Research Workshop, 6th Eurocontrol Experimental Centre, France, Dec 4-6, 2007.",,,,Conferences,,,,Research,Conferences,350,list
item,Publications,"Alam S., Shafi K., Abbass H.A., and Barlow M. (2007). Evolving Air Traffic Scenarios for the Evaluation of Conflict Detection Models. 6th Eurocontrol Innovative Research Workshop, Eurocontrol Experimental Centre, France, Dec 4-6, 2007.",,,,Conferences,,,,Research,Conferences,351,list
item,Publications,"Goh C.K., Quek H.Y., Tan K.C., and Abbass H.A. (2006). Modeling Civil Violence: An Evolutionary Multi-Agent. Game Theoretic Approach, The IEEE Congress on Evolutionary Computation (CEC2006), Vancouver, BC, Canada, IEEE-Press, 1624-1631.",,,,Conferences,,,,Research,Conferences,352,list
item,Publications,"Shafi K., Abbass H.A., and Zhu W. (2006). The Role of Early Stopping and Population Size in XCS for Intrusion Detection. 6th International Conference on Simulated Evolution and Learning (SEAL06), LNCS 4247, Hefei, China pp. 50-57.",,,,Conferences,,,,Research,Conferences,353,list
item,Publications,"Yang A., Abbass H.A., and Sarker R. (2006). Land Combat Scenario Planning: A Multiobjective Approach. 6th International Conference on Simulated Evolution and Learning (SEAL06), LNCS 4247, Hefei, China, pp. 837-844",,,,Conferences,,,,Research,Conferences,354,list
item,Publications,"Alam S., Bui L.T., Abbass H.A., and Barlow M. (2006). Pareto Meta-Heuristics for Generating Safe Flight Trajectories Under Weather Hazards. 6th International Conference on Simulated Evolution and Learning (SEAL06), LNCS 4247, Hefei, China, pp. 829-836",,,,Conferences,,,,Research,Conferences,355,list
item,Publications,"Bui L.T., Deb K., Abbass H.A., and Essam D., (2006). Dual Guidance in Evolutionary Multi-objective Optimization By Localization. 6th International Conference on Simulated Evolution and Learning (SEAL06), LNCS 4247, Hefei, China, pp. 384-391.",,,,Conferences,,,,Research,Conferences,356,list
item,Publications,"Bui L.T., Juergen B. and Abbass H.A. (2005). Multiobjective optimization for dynamic environments. The IEEE Congress on Evolutionary Computation (CEC), Edinburgh, UK, 2005, Vol. 3, 2349- 2356.",,,,Conferences,,,,Research,Conferences,357,list
item,Publications,"Dam H., Abbass H.A., and Lokan C. (2005). The Performance of the DXCS System on Continuous-Valued Inputs in Stationary and Dynamic Environments. The IEEE Congress on Evolutionary Computation (CEC), Edinburgh, UK, 2005, Vol.1, 618- 625.",,,,Conferences,,,,Research,Conferences,358,list
item,Publications,"Bui L., Abbass H.A., and Essam D. (2005). Fitness inheritance for noisy evolutionary multi-objective optimization. Genetic and Evolutionary Computation Conference (GECCO), Washington D.C., ACM Press.",,,,Conferences,,,,Research,Conferences,359,list
item,Publications,"Bui L., Branke J., and Abbass H.A. (2005). Diversity as a selection pressure in dynamic environments. Genetic and Evolutionary Computation Conference (GECCO), Washington D.C., ACM Press.",,,,Conferences,,,,Research,Conferences,360,list
item,Publications,"Dam H., Abbass H.A., and Lokan C. (2005). DXCS: an XCS system for distributed data mining. Genetic and Evolutionary Computation Conference (GECCO), Washington D.C., ACM Press.",,,,Conferences,,,,Research,Conferences,361,list
item,Publications,"McPartland M., Nolfi S., and Abbass H.A. (2005). Emergence of Communication in Competitive Multi-Agent Systems: A Pareto multi-objective approach. Genetic and Evolutionary Computation Conference (GECCO), Washington D.C., ACM Press.",,,,Conferences,,,,Research,Conferences,362,list
item,Publications,"Sastry K., Abbass H.A., Goldberg D., and Johnson D.D. (2005). Sub-structural niching in estimation distribution algorithms. Genetic and Evolutionary Computation Conference (GECCO), Washington D.C., ACM Press.",,,,Conferences,,,,Research,Conferences,363,list
item,Publications,"Yang A., Abbass H.A. and Sarker R. (2005). WISDOM-II: A Network Centric Model for Warfare. Ninth International Conference on Knowledge-Based Intelligent Information & Engineering Systems (KES 2005), Lecture Note Computer Science LNCS 3683, Melbourne, Australia, pp. 813-819.",,,,Conferences,,,,Research,Conferences,364,list
